export,export to OECD,name of the seller
1,1,"Beijing concave and convex micro electronics development co., ltd. bjj"
1,1,"LG Electronics (China) Research and Development Center Co., Ltd."
1,1,"LG Electronics (China) Research and Development Center Co., Ltd."
1,0,"LG Electronics (China) Co., Ltd."
0,0,"Beijing Kelan Software System Co., Ltd. bjh"
1,1,"Toshiba (China) Co., Ltd. Beijing R&D Center"
1,1,"Beijing Samsung Communication Technology Research Co., Ltd."
1,1,"Beijing concave and convex micro electronics development co., ltd. bjj"
1,0,"LG Electronics (China) Co., Ltd."
0,0,"Siemens (China) Co., Ltd. Beijing Mobile Communications Network R&D Branch"
0,0,"Zhongxun Runtong Technology (Beijing) Co., Ltd."
1,1,"LG Electronics (China) Research and Development Center Co., Ltd."
1,1,"Beijing Samsung Communication Technology Research Co., Ltd."
1,1,"Beijing Samsung Communication Technology Research Co., Ltd."
1,1,"Ericsson (China) Co., Ltd."
1,1,"Ericsson (China) Co., Ltd."
0,0,"Beijing Sanming Information Technology Co., Ltd."
1,1,"Ericsson (China) Co., Ltd."
1,1,"Gempus (Beijing) Electronics Development Co., Ltd. (GBERD)"
1,1,"Gempus (Beijing) Electronics Development Co., Ltd. (GBERD)"
1,0,"Gempus (Beijing) Electronics Development Co., Ltd. (GBERD)"
1,0,"Gempus (Beijing) Electronics Development Co., Ltd. (GBERD)"
1,1,"Gempus (Beijing) Electronics Development Co., Ltd. (GBERD)"
0,0,"Beijing Sanming Information Technology Co., Ltd."
1,1,"Gempus (Beijing) Electronics Development Co., Ltd. (GBERD)"
1,1,"Ericsson (China) Co., Ltd."
1,0,"Gempus (Beijing) Electronics Development Co., Ltd. (GBERD)"
0,0,"Beijing Dezhong Wanquan Pharmaceutical Technology Development Co., Ltd."
1,1,"LG Electronics (China) Research and Development Center Co., Ltd."
1,1,"Ericsson (China) Co., Ltd."
1,1,"Toshiba (China) Co., Ltd. Beijing R&D Center"
1,1,"LG Electronics (China) Research and Development Center Co., Ltd."
0,0,"Beijing Kelan Software System Co., Ltd. bjh"
0,0,"Beijing Kelan Software System Co., Ltd. bjh"
0,0,"Beijing Sanming Information Technology Co., Ltd."
0,0,"Zhongxun Runtong Technology (Beijing) Co., Ltd."
0,0,"Beijing ABB High Voltage Switchgear Co., Ltd. glb"
1,1,"LG Electronics (China) Research and Development Center Co., Ltd."
0,0,"Zhongxun Runtong Technology (Beijing) Co., Ltd."
1,0,"Beijing Aoconv Micro Electronics Development Co., Ltd."
1,1,"Gempus (Beijing) Electronics Development Co., Ltd. (GBERD)"
0,0,"Beijing Sanming Information Technology Co., Ltd."
0,0,"Zhongxun Runtong Technology (Beijing) Co., Ltd."
1,0,"Beijing Samsung Communication Technology Research Co., Ltd."
1,1,"Beijing Aoconv Micro Electronics Development Co., Ltd."
1,0,"Gempus (Beijing) Electronics Development Co., Ltd. (GBERD)"
0,0,"VIA Electronics (China) Co., Ltd."
0,0,"Beijing Maijin Pharmaceutical Technology Co., Ltd."
0,0,"Zhongxun Runtong Technology (Beijing) Co., Ltd."
1,0,"Beijing Suohong Electronics Co., Ltd."
0,0,"Zhongxun Runtong Technology (Beijing) Co., Ltd."
0,0,"Beijing Dezhong Wanquan Pharmaceutical Technology Development Co., Ltd."
0,0,"Beijing Dezhong Wanquan Pharmaceutical Technology Development Co., Ltd."
0,0,"Beijing Dezhong Wanquan Pharmaceutical Technology Development Co., Ltd."
0,0,"Zhongxun Runtong Technology (Beijing) Co., Ltd."
0,0,"Zhongxun Runtong Technology (Beijing) Co., Ltd."
0,0,"AsiaInfo Technologies (China) Co., Ltd.chg"
0,0,"Beijing Kelan Software System Co., Ltd. bjh"
0,0,"Beijing Kelan Software System Co., Ltd. bjh"
0,0,"Softstar Technology (Beijing) Co., Ltd."
1,1,"Beijing Century Site Technology Development Co., Ltd."
0,0,"Beijing Dezhong Wanquan Pharmaceutical Technology Development Co., Ltd."
0,0,"Beijing Dezhong Wanquan Pharmaceutical Technology Development Co., Ltd."
1,1,"Honeywell (Beijing) Technology R&D Experiment Co., Ltd.a"
0,0,"Beijing Kelan Software System Co., Ltd. bjh"
0,0,"Zhongxun Runtong Technology (Beijing) Co., Ltd."
0,0,"Panasonic Research and Development (China) Co., Ltd."
0,0,"Zhongxun Runtong Technology (Beijing) Co., Ltd."
0,0,"Allion Information Technology (Beijing) Co., Ltd."
0,0,"Beijing Lanfan Technology Co., Ltd."
0,0,"Beijing Dezhong Wanquan Pharmaceutical Technology Development Co., Ltd."
0,0,"Beijing Maijin Pharmaceutical Technology Co., Ltd."
0,0,"Zhongxun Runtong Technology (Beijing) Co., Ltd."
0,0,"Zhongxun Runtong Technology (Beijing) Co., Ltd."
0,0,"Allion Information Technology (Beijing) Co., Ltd."
0,0,"Beijing Maijin Pharmaceutical Technology Co., Ltd. bxz"
0,0,"Beijing Dezhong Wanquan Pharmaceutical Technology Development Co., Ltd."
0,0,"Zhongxun Runtong Technology (Beijing) Co., Ltd."
1,1,"Beijing Century Site Technology Development Co., Ltd."
0,0,"Softstar Technology (Beijing) Co., Ltd. bjj"
0,0,"Bit Lianchuang Electronics (Beijing) Co., Ltd."
0,0,"Beijing Dezhong Wanquan Pharmaceutical Technology Development Co., Ltd."
1,1,"Ericsson (China) Co., Ltd."
0,0,"Beijing Dezhong Wanquan Pharmaceutical Technology Development Co., Ltd."
0,0,"Allion Information Technology (Beijing) Co., Ltd."
0,0,"Beijing Dezhong Wanquan Pharmaceutical Technology Development Co., Ltd."
0,0,"Allion Information Technology (Beijing) Co., Ltd."
0,0,"Allion Information Technology (Beijing) Co., Ltd."
0,0,"Allion Information Technology (Beijing) Co., Ltd."
0,0,"Beijing Dezhong Wanquan Pharmaceutical Technology Development Co., Ltd."
0,0,"Beijing Dezhong Wanquan Pharmaceutical Technology Development Co., Ltd."
0,0,"Zhongxun Runtong Technology (Beijing) Co., Ltd."
0,0,"Beijing Kelan Software System Co., Ltd. bjh"
0,0,"Beijing Yinglixun Technology Co., Ltd."
0,0,"Allion Information Technology (Beijing) Co., Ltd."
0,0,"Beijing Dezhong Wanquan Pharmaceutical Technology Development Co., Ltd."
0,0,"Beijing Dezhong Wanquan Pharmaceutical Technology Development Co., Ltd."
0,0,"Zhongxun Runtong Technology (Beijing) Co., Ltd."
0,0,"Zhongxun Runtong Technology (Beijing) Co., Ltd."
0,0,"Beijing Dezhong Wanquan Pharmaceutical Technology Development Co., Ltd."
0,0,"VIA Electronics (China) Co., Ltd."
1,1,"Ericsson (China) Co., Ltd."
1,0,"Beijing Century Site Technology Development Co., Ltd."
0,0,"Allion Information Technology (Beijing) Co., Ltd."
0,0,"Beijing Dezhong Wanquan Pharmaceutical Technology Development Co., Ltd."
0,0,"Beijing Dezhong Wanquan Pharmaceutical Technology Development Co., Ltd."
0,0,"Zhongxun Runtong Technology (Beijing) Co., Ltd."
1,1,"Toshiba (China) Co., Ltd. Beijing R&D Center"
0,0,"Beijing Zhengda Oasis Pharmaceutical Technology Co., Ltd."
0,0,"Beijing Maijin Pharmaceutical Technology Co., Ltd."
0,0,"Beijing Dezhong Wanquan Pharmaceutical Technology Development Co., Ltd."
0,0,"Beijing Kelan Software System Co., Ltd. bjh"
0,0,"AsiaInfo Technology (China) Co., Ltd."
0,0,"Allion Information Technology (Beijing) Co., Ltd."
0,0,"Beijing Kelan Software System Co., Ltd. bjh"
0,0,"Beijing Dezhong Wanquan Pharmaceutical Technology Development Co., Ltd."
0,0,"Beijing Dezhong Wanquan Pharmaceutical Technology Development Co., Ltd."
0,0,"Beijing Maijin Pharmaceutical Technology Co., Ltd."
0,0,"Softstar Technology (Beijing) Co., Ltd."
0,0,"AsiaInfo Technology (China) Co., Ltd."
0,0,"Beijing Dezhong Wanquan Pharmaceutical Technology Development Co., Ltd."
0,0,"Beijing Kelan Software System Co., Ltd. bjh"
0,0,"Beijing Dezhong Wanquan Pharmaceutical Technology Development Co., Ltd."
0,0,"Beijing Dezhong Wanquan Pharmaceutical Technology Development Co., Ltd."
0,0,"Beijing Dezhong Wanquan Pharmaceutical Technology Development Co., Ltd."
0,0,"Beijing Dezhong Wanquan Pharmaceutical Technology Development Co., Ltd."
0,0,"Zhongxun Runtong Technology (Beijing) Co., Ltd."
0,0,"Beijing Dezhong Wanquan Pharmaceutical Technology Development Co., Ltd."
0,0,"Beijing Dezhong Wanquan Pharmaceutical Technology Development Co., Ltd."
0,0,"Bit Lianchuang Electronics (Beijing) Co., Ltd."
0,0,"AsiaInfo Technologies (China) Co., Ltd.chg"
0,0,"Beijing Kelan Software System Co., Ltd. bjh"
0,0,"AsiaInfo Technology (China) Co., Ltd."
0,0,"Bit Lianchuang Electronics (Beijing) Co., Ltd."
0,0,"Beijing Dezhong Wanquan Pharmaceutical Technology Development Co., Ltd."
0,0,"Beijing Dezhong Wanquan Pharmaceutical Technology Development Co., Ltd."
0,0,"Beijing Dezhong Wanquan Pharmaceutical Technology Development Co., Ltd."
0,0,"Beijing Dezhong Wanquan Pharmaceutical Technology Development Co., Ltd."
0,0,"AsiaInfo Technologies (China) Co., Ltd.chg"
0,0,"AsiaInfo Technologies (China) Co., Ltd.chg"
0,0,"Softstar Technology (Beijing) Co., Ltd. bjj"
0,0,"Beijing Daoda Technology Co., Ltd."
1,1,"Panasonic Electric (China) Co., Ltd. glb"
0,0,"Beijing Kelan Software System Co., Ltd. bjh"
0,0,"Beijing Dezhong Wanquan Pharmaceutical Technology Development Co., Ltd."
0,0,"Beijing Dezhong Wanquan Pharmaceutical Technology Development Co., Ltd."
0,0,"Beijing Maijin Pharmaceutical Technology Co., Ltd."
0,0,"Beijing Dezhong Wanquan Pharmaceutical Technology Development Co., Ltd."
0,0,"Beijing Dezhong Wanquan Pharmaceutical Technology Development Co., Ltd."
0,0,"Beijing Zhengda Oasis Pharmaceutical Technology Co., Ltd."
0,0,"Beijing Lanfan Technology Co., Ltd."
0,0,"Beijing Dezhong Wanquan Pharmaceutical Technology Development Co., Ltd."
0,0,"Beijing Kelan Software System Co., Ltd. bjh"
0,0,"Beijing Dezhong Wanquan Pharmaceutical Technology Development Co., Ltd."
0,0,"Beijing Dezhong Wanquan Pharmaceutical Technology Development Co., Ltd."
0,0,"Beijing Dezhong Wanquan Pharmaceutical Technology Development Co., Ltd."
0,0,"Beijing Lanfan Technology Co., Ltd."
0,0,"Beijing Kelan Software System Co., Ltd. bjh"
0,0,"Beijing Kelan Software System Co., Ltd. bjh"
1,1,"Ericsson (China) Co., Ltd."
0,0,"Bit Lianchuang Electronics (Beijing) Co., Ltd."
0,0,"Allion Information Technology (Beijing) Co., Ltd."
1,1,"Honeywell (Beijing) Technology R&D Experiment Co., Ltd.a"
0,0,"Beijing Dezhong Wanquan Pharmaceutical Technology Development Co., Ltd."
0,0,"Beijing Dezhong Wanquan Pharmaceutical Technology Development Co., Ltd."
0,0,"Beijing Dezhong Wanquan Pharmaceutical Technology Development Co., Ltd."
0,0,"Beijing Dezhong Wanquan Pharmaceutical Technology Development Co., Ltd."
0,0,"Beijing Lanfan Technology Co., Ltd."
0,0,"Beijing Dezhong Wanquan Pharmaceutical Technology Development Co., Ltd."
0,0,"Beijing Dezhong Wanquan Pharmaceutical Technology Development Co., Ltd."
0,0,"Beijing Maijin Pharmaceutical Technology Co., Ltd."
0,0,"Beijing Dezhong Wanquan Pharmaceutical Technology Development Co., Ltd."
0,0,"AsiaInfo Technologies (China) Co., Ltd.chg"
0,0,"AsiaInfo Technologies (China) Co., Ltd.chg"
1,1,"Beijing Huakeliyang Technology Co., Ltd."
0,0,"Beijing Kelan Software System Co., Ltd. bjh"
0,0,"Softstar Technology (Beijing) Co., Ltd. bjj"
0,0,"Panasonic Research and Development (China) Co., Ltd."
0,0,"Beijing Dezhong Wanquan Pharmaceutical Technology Development Co., Ltd."
0,0,"Softstar Technology (Beijing) Co., Ltd. bjj"
0,0,"Beijing Dezhong Wanquan Pharmaceutical Technology Development Co., Ltd."
1,1,"Beijing Century Site Technology Development Co., Ltd."
1,1,"Beijing Century Site Technology Development Co., Ltd."
0,0,"AsiaInfo Technology (China) Co., Ltd."
0,0,"Bit Lianchuang Electronics (Beijing) Co., Ltd."
0,0,"Beijing Dezhong Wanquan Pharmaceutical Technology Development Co., Ltd."
0,0,"Beijing Dezhong Wanquan Pharmaceutical Technology Development Co., Ltd."
1,1,"Beijing Century Site Technology Development Co., Ltd."
0,0,"Softstar Technology (Beijing) Co., Ltd."
0,0,"Beijing Dezhong Wanquan Pharmaceutical Technology Development Co., Ltd."
0,0,"Beijing Kelan Software System Co., Ltd. bjh"
0,0,"Beijing Maijin Pharmaceutical Technology Co., Ltd."
0,0,"Beijing Lanfan Technology Co., Ltd."
0,0,"Beijing Dezhong Wanquan Pharmaceutical Technology Development Co., Ltd."
0,0,"Beijing Zhengda Oasis Pharmaceutical Technology Co., Ltd."
0,0,"Beijing Zhengda Oasis Pharmaceutical Technology Co., Ltd."
0,0,"Bit Lianchuang Electronics (Beijing) Co., Ltd."
0,0,"Allion Information Technology (Beijing) Co., Ltd."
0,0,"Beijing Kelan Software System Co., Ltd. bjh"
1,1,"Beijing Century Site Technology Development Co., Ltd."
0,0,"Softstar Technology (Beijing) Co., Ltd. bjj"
0,0,"Beijing Dezhong Wanquan Pharmaceutical Technology Development Co., Ltd."
0,0,"Beijing Maijin Pharmaceutical Technology Co., Ltd."
0,0,"Beijing Maijin Pharmaceutical Technology Co., Ltd."
0,0,"Beijing Zhengda Oasis Pharmaceutical Technology Co., Ltd."
0,0,"Beijing Zhengda Oasis Pharmaceutical Technology Co., Ltd."
0,0,"Beijing Zhengda Oasis Pharmaceutical Technology Co., Ltd."
0,0,"Beijing Daoda Technology Co., Ltd."
1,0,"Honeywell (Beijing) Technology R&D Experiment Co., Ltd.a"
1,1,"Ericsson (China) Co., Ltd."
0,0,"Softstar Technology (Beijing) Co., Ltd. bjj"
1,1,"Beijing Century Site Technology Development Co., Ltd."
1,1,"Ericsson (China) Co., Ltd."
0,0,"Beijing Kelan Software System Co., Ltd. bjh"
0,0,"Allion Information Technology (Beijing) Co., Ltd."
0,0,"Shanghai Lingtong Software Technology Co., Ltd. Beijing Branch"
0,0,"Beijing Dezhong Wanquan Pharmaceutical Technology Development Co., Ltd."
0,0,"Beijing Zhengda Oasis Pharmaceutical Technology Co., Ltd."
0,0,"Beijing Kelan Software System Co., Ltd. bjh"
0,0,"Beijing Kelan Software System Co., Ltd. bjh"
1,1,"Ericsson (China) Co., Ltd."
0,0,"Beijing Dezhong Wanquan Pharmaceutical Technology Development Co., Ltd."
0,0,"Beijing Dezhong Wanquan Pharmaceutical Technology Development Co., Ltd."
0,0,"Beijing Dezhong Wanquan Pharmaceutical Technology Development Co., Ltd."
0,0,"Beijing Maijin Pharmaceutical Technology Co., Ltd."
1,1,"Beijing Century Site Technology Development Co., Ltd."
0,0,"Beijing Maijin Pharmaceutical Technology Co., Ltd."
0,0,"Beijing Dezhong Wanquan Pharmaceutical Technology Development Co., Ltd."
0,0,"Allion Information Technology (Beijing) Co., Ltd."
0,0,"Beijing Lanfan Technology Co., Ltd."
0,0,"Honeywell (Beijing) Technology R&D Experiment Co., Ltd.a"
0,0,"AsiaInfo Technology (China) Co., Ltd."
0,0,"AsiaInfo Technologies (China) Co., Ltd.chg"
0,0,"Beijing Dezhong Wanquan Pharmaceutical Technology Development Co., Ltd."
1,1,"Beijing Century Site Technology Development Co., Ltd."
1,1,"Honeywell (Beijing) Technology R&D Experiment Co., Ltd. jx"
1,0,"Panasonic Research and Development (China) Co., Ltd."
0,0,"Beijing Kelan Software System Co., Ltd. bjh"
0,0,"Beijing Kelan Software System Co., Ltd. bjh"
0,0,"Beijing Kelan Software System Co., Ltd. bjh"
0,0,"Beijing Dezhong Wanquan Pharmaceutical Technology Development Co., Ltd."
0,0,"Beijing Dezhong Wanquan Pharmaceutical Technology Development Co., Ltd."
0,0,"Beijing Dezhong Wanquan Pharmaceutical Technology Development Co., Ltd."
0,0,"Beijing Kelan Software System Co., Ltd. bjh"
0,0,"Beijing Kelan Software System Co., Ltd. bjh"
1,0,"Honeywell (Beijing) Technology R&D Experiment Co., Ltd.a"
1,1,"Ericsson (China) Co., Ltd."
0,0,"Beijing Kelan Software System Co., Ltd. bjh"
0,0,"Allion Information Technology (Beijing) Co., Ltd."
0,0,"Beijing Kelan Software System Co., Ltd. bjh"
0,0,"Beijing Dezhong Wanquan Pharmaceutical Technology Development Co., Ltd."
0,0,"Beijing Maijin Pharmaceutical Technology Co., Ltd."
1,1,"Beijing Century Site Technology Development Co., Ltd."
1,1,"Honeywell (Beijing) Technology R&D Experiment Co., Ltd. jx"
0,0,"Beijing Kelan Software System Co., Ltd. bjh"
0,0,"Beijing Century Site Technology Development Co., Ltd."
0,0,"Allion Information Technology (Beijing) Co., Ltd."
0,0,"Allion Information Technology (Beijing) Co., Ltd."
0,0,"Beijing Maijin Pharmaceutical Technology Co., Ltd."
0,0,"Beijing Maijin Pharmaceutical Technology Co., Ltd."
0,0,"Beijing Maijin Pharmaceutical Technology Co., Ltd."
0,0,"Beijing Maijin Pharmaceutical Technology Co., Ltd."
1,1,"Honeywell (Beijing) Technology R&D Experiment Co., Ltd. jx"
0,0,"Beijing Kelan Software System Co., Ltd. bjh"
0,0,"Beijing Kelan Software System Co., Ltd. bjh"
0,0,"Beijing Kelan Software System Co., Ltd. bjh"
1,1,"Ericsson (China) Co., Ltd."
0,0,"Beijing Century Site Technology Development Co., Ltd."
0,0,"Beijing Kelan Software System Co., Ltd. bjh"
1,0,"Allion Information Technology (Beijing) Co., Ltd."
0,0,"Beijing Zhengda Oasis Pharmaceutical Technology Co., Ltd."
0,0,"Allion Information Technology (Beijing) Co., Ltd."
0,0,"AsiaInfo Technologies (China) Co., Ltd.chg"
0,0,"Bit Lianchuang Electronics (Beijing) Co., Ltd."
0,0,"Beijing Kelan Software System Co., Ltd. bjh"
0,0,"Beijing Zhengda Oasis Pharmaceutical Technology Co., Ltd."
0,0,"Beijing Dezhong Wanquan Pharmaceutical Technology Development Co., Ltd."
0,0,"Beijing Dezhong Wanquan Pharmaceutical Technology Development Co., Ltd."
0,0,"Beijing Dezhong Wanquan Pharmaceutical Technology Development Co., Ltd."
0,0,"Beijing Dezhong Wanquan Pharmaceutical Technology Development Co., Ltd."
0,0,"Allion Information Technology (Beijing) Co., Ltd."
0,0,"Beijing Kelan Software System Co., Ltd. bjh"
0,0,"Beijing Kelan Software System Co., Ltd. bjh"
0,0,"Beijing Kelan Software System Co., Ltd. bjh"
0,0,"Allion Information Technology (Beijing) Co., Ltd."
0,0,"Allion Information Technology (Beijing) Co., Ltd."
0,0,"Allion Information Technology (Beijing) Co., Ltd."
0,0,"Allion Information Technology (Beijing) Co., Ltd."
0,0,"Allion Information Technology (Beijing) Co., Ltd."
0,0,"Allion Information Technology (Beijing) Co., Ltd."
0,0,"Allion Information Technology (Beijing) Co., Ltd."
0,0,"Allion Information Technology (Beijing) Co., Ltd."
0,0,"Allion Information Technology (Beijing) Co., Ltd."
0,0,"Allion Information Technology (Beijing) Co., Ltd."
0,0,"Allion Information Technology (Beijing) Co., Ltd."
0,0,"Allion Information Technology (Beijing) Co., Ltd."
1,1,"Ericsson (China) Co., Ltd."
0,0,"Allion Information Technology (Beijing) Co., Ltd."
0,0,"Allion Information Technology (Beijing) Co., Ltd."
1,1,"Ericsson (China) Co., Ltd."
0,0,"Allion Information Technology (Beijing) Co., Ltd."
0,0,"Allion Information Technology (Beijing) Co., Ltd."
0,0,"Beijing Kelan Software System Co., Ltd. bjh"
0,0,"Beijing Zhengda Oasis Pharmaceutical Technology Co., Ltd."
0,0,"Beijing Zhengda Oasis Pharmaceutical Technology Co., Ltd."
0,0,"Beijing Zhengda Oasis Pharmaceutical Technology Co., Ltd."
0,0,"Shanghai Lingtong Software Technology Co., Ltd. Beijing Branch"
0,0,"Beijing Kelan Software System Co., Ltd. bjh"
0,0,"Allion Information Technology (Beijing) Co., Ltd."
0,0,"Beijing Dezhong Wanquan Pharmaceutical Technology Development Co., Ltd."
0,0,"Beijing Daoda Technology Co., Ltd."
0,0,"Beijing Kelan Software System Co., Ltd. bjh"
0,0,"Allion Information Technology (Beijing) Co., Ltd."
0,0,"Allion Information Technology (Beijing) Co., Ltd."
0,0,"Allion Information Technology (Beijing) Co., Ltd."
0,0,"Allion Information Technology (Beijing) Co., Ltd."
0,0,"Allion Information Technology (Beijing) Co., Ltd."
0,0,"Allion Information Technology (Beijing) Co., Ltd."
0,0,"Allion Information Technology (Beijing) Co., Ltd."
0,0,"Allion Information Technology (Beijing) Co., Ltd."
0,0,"Allion Information Technology (Beijing) Co., Ltd."
0,0,"Beijing Dezhong Wanquan Pharmaceutical Technology Development Co., Ltd."
0,0,"Beijing Kelan Software System Co., Ltd. bjh"
0,0,"Allion Information Technology (Beijing) Co., Ltd."
1,1,"Ericsson (China) Co., Ltd."
1,1,"Beijing Century Site Technology Development Co., Ltd."
0,0,"Beijing Dezhong Wanquan Pharmaceutical Technology Development Co., Ltd."
0,0,"Beijing Zhengda Oasis Pharmaceutical Technology Co., Ltd."
0,0,"Beijing Kelan Software System Co., Ltd. bjh"
0,0,"Beijing Kelan Software System Co., Ltd. bjh"
1,1,"Ericsson (China) Co., Ltd."
0,0,"Bit Lianchuang Electronics (Beijing) Co., Ltd."
0,0,"Beijing Maijin Pharmaceutical Technology Co., Ltd."
0,0,"Beijing Kelan Software System Co., Ltd. bjh"
0,0,"Beijing Dezhong Wanquan Pharmaceutical Technology Development Co., Ltd."
0,0,"Beijing Maijin Pharmaceutical Technology Co., Ltd."
0,0,"Beijing Daoda Technology Co., Ltd."
0,0,"Beijing Kelan Software System Co., Ltd. bjh"
0,0,"Bit Lianchuang Electronics (Beijing) Co., Ltd."
0,0,"Beijing Dezhong Wanquan Pharmaceutical Technology Development Co., Ltd."
0,0,"Beijing Kelan Software System Co., Ltd. bjh"
0,0,"Beijing Kelan Software System Co., Ltd. bjh"
0,0,"Allion Information Technology (Beijing) Co., Ltd."
0,0,"Beijing Kelan Software System Co., Ltd. bjh"
0,0,"AsiaInfo Technologies (China) Co., Ltd.chg"
0,0,"Beijing Kelan Software System Co., Ltd. bjh"
0,0,"Beijing Maijin Pharmaceutical Technology Co., Ltd."
0,0,"Softstar Technology (Beijing) Co., Ltd. bjj"
0,0,"Shanghai Lingtong Software Technology Co., Ltd. Beijing Branch"
0,0,"Beijing Kelan Software System Co., Ltd. bjh"
0,0,"Bit Lianchuang Electronics (Beijing) Co., Ltd."
0,0,"Beijing Kelan Software System Co., Ltd. bjh"
0,0,"Beijing Kelan Software System Co., Ltd. bjh"
1,0,"Beijing Siemens Cerberus Electronics Co., Ltd."
0,0,"Allion Information Technology (Beijing) Co., Ltd."
0,0,"Allion Information Technology (Beijing) Co., Ltd."
0,0,"Allion Information Technology (Beijing) Co., Ltd."
0,0,"Allion Information Technology (Beijing) Co., Ltd."
0,0,"Beijing Kelan Software System Co., Ltd. bjh"
0,0,"Allion Information Technology (Beijing) Co., Ltd."
0,0,"AsiaInfo Technologies (China) Co., Ltd.chg"
0,0,"Beijing Lanfan Technology Co., Ltd."
0,0,"Beijing Maijin Pharmaceutical Technology Co., Ltd."
0,0,"Beijing Kelan Software System Co., Ltd. bjh"
0,0,"Shanghai Lingtong Software Technology Co., Ltd. Beijing Branch"
0,0,"Beijing Maijin Pharmaceutical Technology Co., Ltd."
0,0,"Allion Information Technology (Beijing) Co., Ltd."
0,0,"Beijing Lanfan Technology Co., Ltd."
0,0,"Beijing Maijin Pharmaceutical Technology Co., Ltd."
0,0,"Beijing Kelan Software System Co., Ltd. bjh"
0,0,"Shanghai Lingtong Software Technology Co., Ltd. Beijing Branch"
0,0,"Beijing Kelan Software System Co., Ltd. bjh"
0,0,"Beijing Kelan Software System Co., Ltd. bjh"
0,0,"Beijing Maijin Pharmaceutical Technology Co., Ltd."
0,0,"Beijing Kelan Software System Co., Ltd. bjh"
0,0,"Beijing Kelan Software System Co., Ltd. bjh"
0,0,"Shanghai Lingtong Software Technology Co., Ltd. Beijing Branch"
0,0,"Beijing Kelan Software System Co., Ltd. bjh"
0,0,"Beijing Kelan Software System Co., Ltd. bjh"
0,0,"Shanghai Lingtong Software Technology Co., Ltd. Beijing Branch"
0,0,"Allion Information Technology (Beijing) Co., Ltd."
0,0,"Beijing Kelan Software System Co., Ltd. bjh"
0,0,"Beijing Kelan Software System Co., Ltd. bjh"
0,0,"Allion Information Technology (Beijing) Co., Ltd."
0,0,"Beijing Kelan Software System Co., Ltd. bjh"
0,0,"Zhongxun Runtong Technology (Beijing) Co., Ltd."
0,0,"Beijing Maijin Pharmaceutical Technology Co., Ltd."
0,0,"Beijing Kelan Software System Co., Ltd. bjh"
0,0,"Beijing Kelan Software System Co., Ltd. bjh"
0,0,"Beijing Kelan Software System Co., Ltd. bjh"
0,0,"Beijing Lanfan Technology Co., Ltd."
1,0,"Yijisi Software (Beijing) Co., Ltd."
0,0,"Allion Information Technology (Beijing) Co., Ltd."
0,0,"Beijing Kelan Software System Co., Ltd. bjh"
0,0,"Beijing Dezhong Wanquan Pharmaceutical Technology Development Co., Ltd."
0,0,"Beijing Maijin Pharmaceutical Technology Co., Ltd."
0,0,"AsiaInfo Technologies (China) Co., Ltd.chg"
0,0,"Beijing Dezhong Wanquan Pharmaceutical Technology Development Co., Ltd."
0,0,"Beijing Zhengda Oasis Pharmaceutical Technology Co., Ltd."
0,0,"Beijing Kelan Software System Co., Ltd. bjh"
0,0,"Beijing Kelan Software System Co., Ltd. bjh"
0,0,"Beijing Maijin Pharmaceutical Technology Co., Ltd."
0,0,"Beijing Maijin Pharmaceutical Technology Co., Ltd."
0,0,"Beijing Zhengda Oasis Pharmaceutical Technology Co., Ltd."
0,0,"Beijing Kelan Software System Co., Ltd. bjh"
0,0,"Beijing Kelan Software System Co., Ltd. bjh"
0,0,"Allion Information Technology (Beijing) Co., Ltd."
0,0,"Beijing Maijin Pharmaceutical Technology Co., Ltd."
0,0,"Beijing Kelan Software System Co., Ltd. bjh"
0,0,"Allion Information Technology (Beijing) Co., Ltd."
0,0,"Softstar Technology (Beijing) Co., Ltd. bjj"
0,0,"Beijing Kelan Software System Co., Ltd. bjh"
0,0,"Allion Information Technology (Beijing) Co., Ltd."
0,0,"Allion Information Technology (Beijing) Co., Ltd."
0,0,"Allion Information Technology (Beijing) Co., Ltd."
0,0,"Beijing Maijin Pharmaceutical Technology Co., Ltd."
0,0,"Beijing Maijin Pharmaceutical Technology Co., Ltd."
0,0,"Beijing Zhengda Oasis Pharmaceutical Technology Co., Ltd."
1,1,"Honeywell (Beijing) Technology R&D Experiment Co., Ltd.a"
0,0,"Beijing Zhengda Oasis Pharmaceutical Technology Co., Ltd."
0,0,"Shanghai Lingtong Software Technology Co., Ltd. Beijing Branch"
1,1,"Shanghai Lingtong Software Technology Co., Ltd. Beijing Branch"
0,0,"Allion Information Technology (Beijing) Co., Ltd."
0,0,"Beijing Kelan Software System Co., Ltd. bjh"
0,0,"Beijing Kelan Software System Co., Ltd. bjh"
0,0,"Beijing Kelan Software System Co., Ltd. bjh"
0,0,"Softstar Technology (Beijing) Co., Ltd."
0,0,"Allion Information Technology (Beijing) Co., Ltd."
0,0,"Beijing Maijin Pharmaceutical Technology Co., Ltd."
0,0,"Beijing Kelan Software System Co., Ltd. bjh"
0,0,"Beijing Kelan Software System Co., Ltd. bjh"
0,0,"Beijing Kelan Software System Co., Ltd. bjh"
0,0,"Beijing Maijin Pharmaceutical Technology Co., Ltd."
0,0,"Beijing Kelan Software System Co., Ltd. bjh"
1,1,"Ericsson (China) Co., Ltd."
0,0,"Beijing Kelan Software System Co., Ltd. bjh"
0,0,"Beijing Maijin Pharmaceutical Technology Co., Ltd."
